,usdinr_close,usdbrl_close,inr_brl_synthetic,roll_mean,roll_upper,roll_lower,is_outlier
2022-01-17,74.37899780273438,5.533299922943115,13.442068718222094,74.6854,76.6122,72.7585,False
2022-01-18,74.25509643554688,5.5157999992370605,13.462253244464586,74.6216,76.3682,72.8751,False
2022-01-19,74.61969757080078,5.565700054168701,13.407064132913655,74.5754,76.1361,73.0147,False
2022-01-20,74.44920349121094,5.43720006942749,13.692562815524656,74.5318,75.9419,73.1216,False
2022-01-21,74.45220184326172,5.418099880218506,13.741386000484573,74.4906,75.74,73.2412,False
2022-01-22,74.45220184326172,,,74.4571,75.5796,73.3345,False
2022-01-23,74.45220184326172,,,74.4366,75.5046,73.3685,False
2022-01-24,74.41320037841797,5.457099914550781,13.636034073703328,74.4148,75.4212,73.4083,False
2022-01-25,74.6447982788086,5.486100196838379,13.606167514371345,74.4007,75.3469,73.4545,False
2022-01-26,74.77999877929688,5.440703868865967,13.744544930522684,74.3828,75.206,73.5597,False
2022-01-27,74.8949966430664,5.429166793823242,13.794933824518775,74.38,75.185,73.575,False
2022-01-28,75.20929718017578,5.40348482131958,13.91866539227346,74.3955,75.2999,73.4911,False
2022-01-29,75.20929718017578,,,74.4168,75.4216,73.4119,False
2022-01-30,75.20929718017578,,,74.4427,75.5374,73.348,False
2022-01-31,75.03900146484375,5.362599849700928,13.993026436426852,74.463,75.6053,73.3207,False
2022-02-01,74.55580139160156,5.303100109100342,14.058908913233733,74.4671,75.6104,73.3239,False
2022-02-02,74.74549865722656,5.264500141143799,14.198023868033724,74.4748,75.628,73.3216,False
2022-02-03,74.82240295410156,5.260900020599365,14.222357897152582,74.4888,75.6567,73.3209,False
2022-02-04,74.6438980102539,5.282899856567383,14.12934184574048,74.4924,75.6632,73.3217,False
2022-02-05,74.6438980102539,,,74.4996,75.6726,73.3265,False
2022-02-06,74.6438980102539,,,74.5071,75.6818,73.3323,False
2022-02-07,74.64219665527344,5.326900005340576,14.01231421285168,74.5145,75.6904,73.3386,False
2022-02-08,74.6583023071289,5.262599945068359,14.186581364044596,74.5225,75.6997,73.3453,False
2022-02-09,74.69519805908203,5.258399963378906,14.204928985866816,74.5366,75.7086,73.3647,False
2022-02-10,74.80889892578125,5.234499931335449,14.291508244741856,74.5617,75.7102,73.4131,False
2022-02-11,75.53839874267578,5.248700141906738,14.391829729338344,74.6191,75.8072,73.431,False
2022-02-12,75.53839874267578,,,74.6771,75.8746,73.4797,False
2022-02-13,75.53839874267578,,,74.7293,75.9477,73.5109,False
2022-02-14,75.34100341796875,5.249956130981445,14.35078723293717,74.7749,75.9596,73.5902,False
2022-02-15,75.6854019165039,5.214000225067139,14.515803346657764,74.832,76.028,73.636,False
2022-02-16,75.17479705810547,5.157899856567383,14.574691085246236,74.8586,76.0404,73.6768,False
2022-02-17,75.04199981689453,5.135799884796143,14.61155058612125,74.8848,76.0196,73.75,False
2022-02-18,75.06300354003906,5.170599937438965,14.517271583231077,74.8996,76.0282,73.771,False
2022-02-19,75.06300354003906,,,74.92,76.0224,73.8177,False
2022-02-20,75.06300354003906,,,74.9404,76.0126,73.8681,False
2022-02-21,74.68240356445312,5.137499809265137,14.536721428148455,74.9481,75.9949,73.9012,False
2022-02-22,74.51699829101562,5.102700233459473,14.603444231819084,74.9502,75.9881,73.9124,False
2022-02-23,74.62300109863281,5.05709981918335,14.756086248399065,74.9572,75.9674,73.9471,False
2022-02-24,74.63300323486328,5.008699893951416,14.900673790616056,74.9568,75.9681,73.9455,False
2022-02-25,75.4083023071289,5.122200012207031,14.721858210811511,74.9778,76.0133,73.9423,False
2022-02-26,75.4083023071289,,,74.9949,76.0555,73.9343,False
2022-02-27,75.4083023071289,,,75.0015,76.0801,73.923,False
2022-02-28,75.06800079345703,5.15939998626709,14.549754039862677,74.9968,76.0697,73.9239,False
2022-03-01,75.28479766845703,5.158400058746338,14.594602359467585,74.9993,76.0776,73.921,False
2022-03-02,75.80120086669922,5.158999919891357,14.693002916017782,75.0247,76.1891,73.8603,False
2022-03-03,75.63099670410156,5.096502780914307,14.839783270074747,75.0606,76.2394,73.8817,False
2022-03-04,75.8917007446289,5.030900001525879,15.0851141389435,75.0988,76.3476,73.8499,False
2022-03-05,75.8917007446289,,,75.1344,76.4456,73.8232,False
2022-03-06,75.8917007446289,,,75.176,76.52,73.832,False
2022-03-07,76.41799926757812,5.06056022644043,15.100699497322282,75.2351,76.7064,73.7638,False
2022-03-08,77.08080291748047,5.110499858856201,15.082830456184023,75.3164,77.0634,73.5694,True
2022-03-09,76.91449737548828,5.058800220489502,15.204098605033636,75.3921,77.3026,73.4816,False
2022-03-10,76.13490295410156,5.011499881744385,15.192039259831487,75.4413,77.347,73.5356,False
2022-03-11,76.310302734375,5.009699821472168,15.23251002131904,75.4952,77.4099,73.5804,False
2022-03-12,76.310302734375,,,75.5452,77.4695,73.6209,False
2022-03-13,76.310302734375,,,75.571,77.5403,73.6016,False
2022-03-14,76.75370025634766,5.073500156402588,15.128352792004362,75.6115,77.6844,73.5385,False
2022-03-15,76.49009704589844,5.121399879455566,14.93538853561065,75.6432,77.7705,73.5159,False
2022-03-16,76.26589965820312,5.1631999015808105,14.7710530508131,75.674,77.8208,73.5272,False
2022-03-17,76.02420043945312,5.073874950408936,14.983459620605322,75.6853,77.8407,73.53,False
2022-03-18,75.98159790039062,5.039400100708008,15.077508509339362,75.7122,77.8535,73.5709,False
2022-03-19,75.98159790039062,,,75.7435,77.8552,73.6319,False
2022-03-20,75.98159790039062,,,75.7741,77.8536,73.6946,False
2022-03-21,75.94640350341797,5.0177998542785645,15.135399120923523,75.8036,77.8453,73.7619,False
2022-03-22,76.30709838867188,4.935200214385986,15.461803994544857,75.8451,77.8602,73.8299,False
2022-03-23,76.10189819335938,4.909999847412109,15.49936874915995,75.8924,77.8005,73.9842,False
2022-03-24,76.55239868164062,4.82420015335083,15.868412637993114,75.9602,77.734,74.1864,False
2022-03-25,76.32350158691406,4.826300144195557,15.814081036527742,76.0169,77.6301,74.4037,False
2022-03-26,76.32350158691406,,,76.0733,77.4902,74.6563,False
2022-03-27,76.32350158691406,,,76.1038,77.4753,74.7322,False
2022-03-28,76.27850341796875,4.7368998527526855,16.103043296058313,76.1328,77.4491,74.8164,False
2022-03-29,76.03410339355469,4.764100074768066,15.959803992416406,76.1536,77.4062,74.9011,False
2022-03-30,75.66670227050781,4.756199836730957,15.909067084640252,76.1736,77.3018,75.0453,False
2022-03-31,75.82779693603516,4.769700050354004,15.897812469446013,76.1917,77.2221,75.1612,False
2022-04-01,75.9092025756836,4.737800121307373,16.022035677338117,76.1953,77.2147,75.1759,False
2022-04-02,75.9092025756836,,,76.2046,77.1869,75.2222,False
2022-04-03,75.9092025756836,,,76.2051,77.1858,75.2245,False
2022-04-04,75.99479675292969,4.657199859619141,16.317701417938384,76.2086,77.1806,75.2366,False
2022-04-05,75.47799682617188,4.593800067901611,16.430405265906412,76.1948,77.2328,75.1568,False
2022-04-06,75.45069885253906,4.650700092315674,16.22351417095371,76.1625,77.269,75.0561,False
2022-04-07,75.94509887695312,4.715199947357178,16.106442934518522,76.1247,77.1064,75.1429,False
2022-04-08,75.91320037841797,4.752099990844727,15.974663943239912,76.0913,76.9709,75.2117,False
2022-04-09,75.91320037841797,,,76.0839,76.9685,75.1993,False
2022-04-10,75.91320037841797,,,76.0707,76.9505,75.1909,False
2022-04-11,75.91729736328125,4.698100090026856,16.15914857251312,76.0576,76.9304,75.1847,False
2022-04-12,75.83699798583984,4.693600177764893,16.157532621782384,76.0418,76.9106,75.173,False
2022-04-13,76.1498031616211,4.673099994659424,16.295350676991216,76.0217,76.7946,75.2488,False
2022-04-14,76.12169647216797,4.690199851989746,16.22994731021419,76.0094,76.7381,75.2807,False
2022-04-15,76.30879974365234,4.701000213623047,16.23246038630604,76.0108,76.7446,75.2771,False
2022-04-16,76.30879974365234,,,76.0203,76.772,75.2686,False
2022-04-17,76.30879974365234,,,76.0312,76.7989,75.2636,False
2022-04-18,76.3313980102539,4.7006001472473145,16.238649453081816,76.0429,76.8273,75.2585,False
2022-04-19,76.28019714355469,4.651999950408936,16.39729104830477,76.0528,76.847,75.2587,False
2022-04-20,76.44539642333984,4.664999961853027,16.387009013602277,76.0695,76.8895,75.2495,False
2022-04-21,76.27619934082031,4.620800018310547,16.507141412431945,76.0684,76.8858,75.2511,False
2022-04-22,76.28520202636719,4.620800018310547,16.509089708292226,76.0745,76.9004,75.2487,False
2022-04-23,76.28520202636719,,,76.0656,76.8557,75.2756,False
2022-04-24,76.28520202636719,,,76.0644,76.8508,75.2779,False
2022-04-25,76.4635009765625,4.795199871063232,15.94584230742573,76.069,76.8733,75.2647,False
2022-04-26,76.52780151367188,4.876200199127197,15.694146751269518,76.0758,76.9075,75.2442,False
2022-04-27,76.79409790039062,4.997799873352051,15.365580824844915,76.093,77.0075,75.1786,False
2022-04-28,76.47219848632812,4.963600158691406,15.406599250832707,76.1076,77.0446,75.1707,False
2022-04-29,76.58899688720703,4.93779993057251,15.510753364672468,76.1384,77.0768,75.2,False
2022-04-30,76.58899688720703,,,76.1637,77.1165,75.211,False
2022-05-01,76.58899688720703,,,76.1864,77.1554,75.2174,False
2022-05-02,76.52310180664062,4.97130012512207,15.39297565639564,76.2069,77.1797,75.2341,False
2022-05-03,76.52410125732422,5.084700107574463,15.049875044415993,76.2274,77.2001,75.2546,False
2022-05-04,76.46730041503906,4.958099842071533,15.422702819774283,76.2431,77.2152,75.271,False
2022-05-05,76.00160217285156,4.918799877166748,15.451249099532149,76.2606,77.1429,75.3782,False
2022-05-06,76.54180145263672,5.027999877929688,15.223111239245554,76.2969,77.0632,75.5306,False
2022-05-07,76.54180145263672,,,76.3168,77.0676,75.566,False
2022-05-08,76.54180145263672,,,76.3378,77.0622,75.6134,False
2022-05-09,76.9574966430664,5.080399990081787,15.147920792320823,76.3726,77.132,75.6132,False
2022-05-10,77.3655014038086,5.160900115966797,14.990699231797793,76.421,77.3128,75.5292,True
2022-05-11,77.27140045166016,5.13129997253418,15.058835161706275,76.4661,77.4264,75.5059,False
2022-05-12,77.41840362548828,5.134252071380615,15.078808470864628,76.5189,77.5459,75.4918,False
2022-05-13,77.44380187988281,5.133399963378906,15.086259093847763,76.562,77.6848,75.4392,False
2022-05-14,77.44380187988281,,,76.6061,77.7993,75.4128,False
2022-05-15,77.44380187988281,,,76.6439,77.9091,75.3786,False
2022-05-16,77.48629760742188,5.058300018310547,15.318644075465892,76.6831,78.0143,75.352,False
2022-05-17,77.8053970336914,5.059700012207031,15.377472349344451,76.733,78.1808,75.2852,False
2022-05-18,77.37239837646484,4.93809986114502,15.668455590633627,76.7677,78.238,75.2974,False
2022-05-19,77.81999969482422,4.96750020980835,15.66582715812841,76.8191,78.3705,75.2676,False
2022-05-20,77.42109680175781,4.929999828338623,15.704076977188905,76.8516,78.422,75.2811,False
2022-05-21,77.42109680175781,,,76.8897,78.4552,75.3243,False
2022-05-22,77.42109680175781,,,76.9276,78.4805,75.3747,False
2022-05-23,77.81839752197266,4.880199909210205,15.945739717569586,76.9787,78.5616,75.3958,False
2022-05-24,77.52680206298828,4.813499927520752,16.106118880304905,77.0201,78.5801,75.4601,False
2022-05-25,77.47879791259766,4.817800045013428,16.081779482066842,77.0539,78.6005,75.5073,False
2022-05-26,77.49729919433594,4.822800159454346,16.06894265407506,77.0863,78.6216,75.5509,False
2022-05-27,77.63020324707031,4.768199920654297,16.280819709509544,77.1141,78.6683,75.56,False
2022-05-28,77.63020324707031,,,77.1527,78.6878,75.6177,False
2022-05-29,77.63020324707031,,,77.1874,78.7097,75.6652,False
2022-05-30,77.69200134277344,4.729599952697754,16.426759582162564,77.2242,78.7317,75.7167,False
2022-05-31,77.5208969116211,4.752399921417236,16.311947267372062,77.2553,78.7269,75.7836,False
2022-06-01,77.5989990234375,4.730400085449219,16.40432048488524,77.2911,78.7138,75.8685,False
2022-06-02,77.58409881591797,4.815499782562256,16.1113284849193,77.3265,78.689,75.964,False
2022-06-03,77.3604965209961,4.795700073242188,16.13122074765106,77.3562,78.6288,76.0837,False
2022-06-04,77.3604965209961,,,77.4015,78.4168,76.3862,False
2022-06-05,77.3604965209961,,,77.4288,78.3205,76.5372,False
2022-06-06,77.69419860839844,4.775000095367432,16.27103603281079,77.4672,78.2149,76.7196,False
2022-06-07,77.82099914550781,4.7941999435424805,16.232322402474754,77.5099,78.0712,76.9485,False
2022-06-08,77.67060089111328,4.867526054382324,15.956894739409766,77.5336,78.0061,77.0612,False
2022-06-09,77.72429656982422,4.898099899291992,15.868254663621514,77.5456,78.0193,77.0719,False
2022-06-10,77.8187026977539,4.903299808502197,15.870680100535203,77.5638,78.034,77.0937,False
2022-06-11,77.8187026977539,,,77.5772,78.0599,77.0945,False
2022-06-12,77.8187026977539,,,77.5897,78.0838,77.0956,False
2022-06-13,78.17759704589844,4.984000205993652,15.685713044691235,77.6141,78.1966,77.0317,False
2022-06-14,78.16059875488281,5.113399982452393,15.285445891795248,77.638,78.2842,76.9918,False
2022-06-15,77.9854965209961,5.116099834442139,15.243153778194332,77.6547,78.322,76.9874,False
2022-06-16,77.90019989013672,5.052000045776367,15.419675214623911,77.6578,78.3338,76.9819,False
2022-06-17,77.97769927978516,5.052199840545654,15.434405158320756,77.678,78.3559,77.0001,False
2022-06-18,77.97769927978516,,,77.6833,78.3768,76.9898,False
2022-06-19,77.97769927978516,,,77.7018,78.397,77.0066,False
2022-06-20,77.9614028930664,5.152100086212158,15.131965914579874,77.7198,78.4103,77.0294,False
2022-06-21,77.93399810791016,5.18720006942749,15.024289995529651,77.7369,78.4156,77.0583,False
2022-06-22,78.13490295410156,5.122799873352051,15.252382463844874,77.7475,78.4592,77.0357,False
2022-06-23,78.19309997558594,5.193600177764893,15.055664144180804,77.7697,78.5103,77.0291,False
2022-06-24,78.14240264892578,5.23799991607666,14.918366533204454,77.7918,78.5407,77.0429,False
2022-06-25,78.14240264892578,,,77.8133,78.5668,77.0598,False
2022-06-26,78.14240264892578,,,77.8304,78.5973,77.0634,False
2022-06-27,78.2522964477539,5.241399765014648,14.92965619033167,77.8511,78.643,77.0593,False
2022-06-28,78.44110107421875,5.236800193786621,14.978822596150955,77.8782,78.7226,77.0337,False
2022-06-29,79.07319641113281,5.266600131988525,15.01408772822039,77.9242,78.9852,76.8632,True
2022-06-30,78.89830017089844,5.180900096893311,15.228685883792512,77.9701,79.1321,76.8081,False
2022-07-01,78.96299743652344,5.251999855041504,15.0348437958781,78.0156,79.2782,76.753,False
2022-07-02,78.96299743652344,,,78.0615,79.4014,76.7217,False
2022-07-03,78.96299743652344,,,78.115,79.4818,76.7481,False
2022-07-04,78.95069885253906,5.330999851226807,14.809735707340224,78.168,79.5399,76.796,False
2022-07-05,78.93949890136719,5.3282999992370605,14.815137832455047,78.2206,79.5767,76.8645,False
2022-07-06,79.36840057373047,5.385200023651123,14.738245603720271,78.2764,79.7368,76.816,False
2022-07-07,79.04389953613281,5.427999973297119,14.56225127578977,78.3172,79.8124,76.8219,False
2022-07-08,79.22160339355469,5.338200092315674,14.84050841548521,78.3689,79.8969,76.8408,False
2022-07-09,79.22160339355469,,,78.4188,79.9707,76.8668,False
2022-07-10,79.22160339355469,,,78.4655,80.0392,76.8919,False
2022-07-11,79.3313980102539,5.254000186920166,15.099237759402715,78.516,80.1146,76.9173,False
2022-07-12,79.47779846191406,5.377200126647949,14.78051710741499,78.5713,80.2033,76.9393,False
2022-07-13,79.47640228271484,5.436500072479248,14.619038208983344,78.6146,80.3034,76.9257,False
2022-07-14,79.80750274658203,5.390900135040283,14.804114479480276,78.6695,80.4588,76.8801,False
2022-07-15,79.87830352783203,5.422800064086914,14.730084565874892,78.7326,80.5961,76.869,False
2022-07-16,79.87830352783203,,,78.7985,80.7024,76.8946,False
2022-07-17,79.87830352783203,,,78.8618,80.7958,76.9278,False
2022-07-18,79.72049713134766,5.410099983215332,14.735494238309464,78.9199,80.8422,76.9977,False
2022-07-19,80.0302963256836,5.436800003051758,14.720110410675652,78.9884,80.9271,77.0496,False
2022-07-20,79.85590362548828,5.413099765777588,14.75234284990442,79.0515,80.9562,77.1468,False
2022-07-21,80.00340270996094,5.470200061798096,14.625315675138802,79.1205,80.9852,77.2558,False
2022-07-22,79.7759017944336,5.497799873352051,14.51051395688465,79.1752,80.9866,77.3638,False
2022-07-23,79.7759017944336,,,79.2279,80.9795,77.4764,False
2022-07-24,79.7759017944336,,,79.2824,80.9461,77.6187,False
2022-07-25,79.87680053710938,5.496699810028076,14.5317742095691,79.3402,80.9032,77.7772,False
2022-07-26,79.72250366210938,5.356299877166748,14.88387608803545,79.3929,80.8132,77.9726,False
2022-07-27,79.84120178222656,5.350100040435791,14.923310065006396,79.4458,80.7303,78.1614,False
2022-07-28,79.84739685058594,5.243000030517578,15.229333661228983,79.4927,80.6615,78.3239,False
2022-07-29,79.57150268554688,5.182700157165527,15.353290808369929,79.5093,80.6542,78.3644,False
2022-07-30,79.57150268554688,,,79.5318,80.6233,78.4402,False
2022-07-31,79.57150268554688,,,79.5521,80.595,78.5091,False
2022-08-01,79.1948013305664,5.171199798583984,15.314589343898897,79.5598,80.5693,78.5503,False
2022-08-02,78.95570373535156,5.184000015258789,15.230652681896268,79.5595,80.5704,78.5487,False
2022-08-03,78.60449981689453,5.277699947357178,14.893703810550264,79.548,80.6382,78.4578,False
2022-08-04,79.11830139160156,5.282700061798096,14.976867977749947,79.554,80.6173,78.4906,False
2022-08-05,79.15489959716797,5.211100101470947,15.18967167313189,79.5468,80.628,78.4657,False
2022-08-06,79.15489959716797,,,79.5505,80.6173,78.4838,False
2022-08-07,79.15489959716797,,,79.5483,80.622,78.4746,False
2022-08-08,79.41059875488281,5.164599895477295,15.375943996053532,79.5546,80.6154,78.4938,False
2022-08-09,79.60189819335938,5.110099792480469,15.57736667109591,79.5673,80.6114,78.5232,False
2022-08-10,79.57839965820312,5.123700141906738,15.531431866461402,79.5755,80.611,78.5401,False
2022-08-11,79.0978012084961,5.093699932098389,15.528555325776944,79.5629,80.6299,78.4958,False
2022-08-12,79.61399841308594,5.1570000648498535,15.438044873362612,79.5674,80.6337,78.5012,False
2022-08-13,79.61399841308594,,,79.561,80.6189,78.503,False
2022-08-14,79.61399841308594,,,79.5522,80.5953,78.509,False
2022-08-15,79.62760162353516,5.074900150299072,15.690476514861592,79.5438,80.5716,78.5161,False
2022-08-16,79.55290222167969,5.095600128173828,15.612077129409686,79.533,80.5432,78.5228,False
2022-08-17,79.14600372314453,5.1417388916015625,15.392847710026738,79.5138,80.5398,78.4879,False
2022-08-18,79.35970306396484,5.164999961853027,15.36489906100469,79.4915,80.4777,78.5053,False
2022-08-19,79.7667007446289,5.166999816894531,15.437720838273664,79.4885,80.4656,78.5114,False
2022-08-20,79.7667007446289,,,79.4806,80.4272,78.5341,False
2022-08-21,79.7667007446289,,,79.4803,80.426,78.5346,False
2022-08-22,79.91790008544922,5.168399810791016,15.462793710074436,79.485,80.4475,78.5226,False
2022-08-23,79.88379669189453,5.156099796295166,15.493066435466158,79.4886,80.463,78.5143,False
2022-08-24,79.85449981689453,5.103499889373779,15.647007259305145,79.4879,80.4596,78.5162,False
2022-08-25,79.79679870605469,5.110099792480469,15.61550692678761,79.4904,80.4684,78.5123,False
2022-08-26,79.88289642333984,5.108699798583984,15.636639374558976,79.4918,80.4747,78.5088,False
2022-08-27,79.88289642333984,,,79.4929,80.4801,78.5058,False
2022-08-28,79.88289642333984,,,79.5033,80.5126,78.494,False
2022-08-29,79.95909881591797,5.0625,15.794389889564044,79.5162,80.5556,78.4769,False
2022-08-30,79.96790313720703,5.027200222015381,15.907045593093224,79.5295,80.5976,78.4613,False
2022-08-31,79.68229675292969,5.1219000816345215,15.557175166037435,79.5457,80.5997,78.4917,False
2022-09-01,79.54879760742188,5.181700229644775,15.351871795346067,79.5655,80.5651,78.5658,False
2022-09-02,79.716796875,5.2403998374938965,15.211968427417318,79.6026,80.4434,78.7617,False
2022-09-03,79.716796875,,,79.6225,80.4191,78.8259,False
2022-09-04,79.716796875,,,79.6412,80.3937,78.8888,False
2022-09-05,79.72450256347656,5.171000003814697,15.41761796647902,79.6602,80.3613,78.9591,False
2022-09-06,79.78299713134766,5.153900146484375,15.48012085289816,79.6812,80.3238,79.0386,False
2022-09-07,79.89510345458984,5.247200012207031,15.22623556729736,79.6973,80.3313,79.0633,False
2022-09-08,79.6498031616211,5.246699810028076,15.180933929054897,79.6989,80.3312,79.0666,False
2022-09-09,79.706298828125,5.2133002281188965,15.28902908722087,79.7032,80.3318,79.0745,False
2022-09-10,79.706298828125,,,79.7234,80.2504,79.1965,False
2022-09-11,79.706298828125,,,79.7265,80.2499,79.2032,False
2022-09-12,79.65579986572266,5.146299839019775,15.478266396715592,79.7279,80.249,79.2068,False
2022-09-13,79.35530090332031,5.0920000076293945,15.584308873609872,79.7193,80.276,79.1626,False
2022-09-14,79.60240173339844,5.189799785614014,15.338241362230228,79.7185,80.2766,79.1603,False
2022-09-15,79.45369720458984,5.162700176239014,15.389949927805269,79.7151,80.2849,79.1454,False
2022-09-16,79.8490982055664,5.246099948883057,15.22065896258172,79.7386,80.2125,79.2647,False
2022-09-17,79.8490982055664,,,79.7549,80.1807,79.3291,False
2022-09-18,79.8490982055664,,,79.7576,80.1866,79.3287,False
2022-09-19,79.68949890136719,5.250699996948242,15.176928590032473,79.7551,80.1856,79.3246,False
2022-09-20,79.7074966430664,5.170899868011475,15.414627758730663,79.7531,80.1843,79.3219,False
2022-09-21,79.76270294189453,5.141499996185303,15.51350831490302,79.7479,80.169,79.3268,False
2022-09-22,80.05069732666016,5.170400142669678,15.482495574380607,79.7535,80.2004,79.3066,False
2022-09-23,81.06220245361328,5.115499973297119,15.846388989689672,79.7937,80.6382,78.9493,True
2022-09-24,81.06220245361328,,,79.8359,80.9295,78.7424,True
2022-09-25,81.06220245361328,,,79.8752,81.1588,78.5917,False
2022-09-26,81.25479888916016,5.258800029754639,15.451205299576923,79.921,81.4105,78.4315,False
2022-09-27,81.61579895019531,5.389400005340576,15.143763474471903,79.9787,81.7333,78.2242,False
2022-09-28,81.72460174560547,5.378099918365479,15.19581320282412,80.0376,82.0356,78.0396,False
2022-09-29,81.42870330810547,5.374199867248535,15.151781719981892,80.0863,82.2238,77.9487,False
2022-09-30,81.48059844970703,5.396200180053711,15.099624871384222,80.1462,82.402,77.8905,False
2022-10-01,81.48059844970703,,,80.2106,82.554,77.8672,False
2022-10-02,81.48059844970703,,,80.2694,82.6952,77.8437,False
2022-10-03,81.52130126953125,5.414299964904785,15.05666509021446,80.3296,82.828,77.8311,False
2022-10-04,81.49500274658203,5.16349983215332,15.782900241249044,80.3888,82.9412,77.8365,False
2022-10-05,81.46549987792969,5.17579984664917,15.73969285745675,80.4469,83.0364,77.8573,False
2022-10-06,81.6488037109375,5.195199966430664,15.716200384685846,80.5091,83.1513,77.8668,False
2022-10-07,82.3489990234375,5.220099925994873,15.775368324533176,80.5909,83.3931,77.7886,False
2022-10-08,82.3489990234375,,,80.6808,83.5898,77.7719,False
2022-10-09,82.3489990234375,,,80.7689,83.762,77.7758,False
2022-10-10,82.8322982788086,5.198400020599365,15.93419089538596,80.8731,84.0081,77.7381,False
2022-10-11,82.42070007324219,5.186800003051758,15.890471972073016,80.9636,84.1374,77.7898,False
2022-10-12,82.2739028930664,5.292099952697754,15.546551204333475,81.0509,84.2138,77.8879,False
2022-10-13,82.19999694824219,5.291500091552734,15.534346693003926,81.1457,84.2178,78.0736,False
2022-10-14,82.19210052490234,5.259799957275391,15.626468913749026,81.232,84.2269,78.2371,False
2022-10-15,82.19210052490234,,,81.3233,84.1862,78.4604,False
2022-10-16,82.19210052490234,,,81.4014,84.1762,78.6266,False
2022-10-17,82.41280364990234,5.327400207519531,15.469610023586764,81.4868,84.1703,78.8034,False
2022-10-18,82.1947021484375,5.277359008789063,15.57496884550551,81.565,84.1081,79.022,False
2022-10-19,82.2863998413086,5.239799976348877,15.704110884523924,81.6516,83.9898,79.3134,False
2022-10-20,82.99700164794922,5.269199848175049,15.75134821972916,81.7612,83.9393,79.5832,False
2022-10-21,82.82569885253906,5.216599941253662,15.877333854478833,81.8633,83.8022,79.9245,False
2022-10-22,82.82569885253906,,,81.9558,83.6726,80.2391,False
2022-10-23,82.82569885253906,,,82.0146,83.7181,80.3111,False
2022-10-24,82.54129791259766,5.163400173187256,15.98584172135678,82.0639,83.7022,80.4257,False
2022-10-25,82.7614974975586,5.30620002746582,15.597131104966,82.1206,83.6997,80.5415,False
2022-10-26,82.44529724121094,5.315199851989746,15.51123185148862,82.1603,83.6699,80.6506,False
2022-10-27,82.04959869384766,5.383900165557861,15.239806863199137,82.1747,83.6542,80.6952,False
2022-10-28,82.44249725341797,5.339200019836426,15.440983096179965,82.1986,83.6625,80.7348,False
2022-10-29,82.44249725341797,,,82.2324,83.6349,80.83,False
2022-10-30,82.44249725341797,,,82.2645,83.6045,80.9246,False
2022-10-31,82.23919677734375,5.28849983215332,15.550571880014296,82.2898,83.5543,81.0253,False
2022-11-01,82.72899627685547,5.178800106048584,15.974549042785426,82.3314,83.5312,81.1316,False
2022-11-02,82.68450164794922,5.142399787902832,16.078971892161952,82.3702,83.4929,81.2474,False
2022-11-03,82.88839721679688,5.142600059509277,16.117994060908238,82.4166,83.4588,81.3745,False
2022-11-04,82.68180084228516,5.1149001121521,16.16489061943708,82.4572,83.3582,81.5561,False
2022-11-05,82.68180084228516,,,82.4916,83.275,81.7082,False
2022-11-06,82.68180084228516,,,82.5027,83.2885,81.7169,False
2022-11-07,81.9749984741211,5.078132152557373,16.14274619317224,82.4902,83.324,81.6565,False
2022-11-08,81.82599639892578,5.153326988220215,15.878285345752088,82.4728,83.38,81.5656,False
2022-11-09,81.40519714355469,5.14300012588501,15.82834826968752,82.4252,83.4814,81.369,False
2022-11-10,81.34380340576172,5.185200214385986,15.6876880433814,82.3893,83.6003,81.1783,False
2022-11-11,80.48290252685547,5.341579914093018,15.067246736216095,82.3296,83.9287,80.7305,True
2022-11-12,80.48290252685547,,,82.2724,84.1644,80.3804,False
2022-11-13,80.48290252685547,,,82.2154,84.3465,80.0844,False
2022-11-14,80.49700164794922,5.279058933258057,15.24836200270816,82.1589,84.4887,79.8291,False
2022-11-15,80.99199676513672,5.331200122833252,15.192075873920436,82.1189,84.5345,79.7033,False
2022-11-16,81.07140350341797,5.331699848175049,15.205545287994289,82.0742,84.5502,79.5982,False
2022-11-17,81.49530029296875,5.39900016784668,15.094517088239336,82.0509,84.5459,79.5559,False
2022-11-18,81.52490234375,5.422100067138672,15.035669082878432,82.0255,84.533,79.518,False
2022-11-19,81.52490234375,,,81.9764,84.4361,79.5168,False
2022-11-20,81.52490234375,,,81.9331,84.3563,79.5099,False
2022-11-21,81.5198974609375,5.38129997253418,15.148736899449943,81.8895,84.2686,79.5105,False
2022-11-22,81.72769927978516,5.318600177764893,15.36639276279096,81.8529,84.1732,79.5327,False
2022-11-23,81.71499633789062,5.357699871063232,15.251880154622086,81.8254,84.1135,79.5373,False
2022-11-24,81.63289642333984,5.35830020904541,15.23484934374046,81.7878,84.0153,79.5603,False
2022-11-25,81.65540313720703,5.320000171661377,15.348759492935685,81.7615,83.9584,79.5645,False
2022-11-26,81.65540313720703,,,81.7483,83.9398,79.5568,False
2022-11-27,81.65540313720703,,,81.7221,83.8783,79.5658,False
2022-11-28,81.6697006225586,5.4085001945495605,15.100249179035176,81.6963,83.8136,79.579,False
2022-11-29,81.65029907226562,5.364699840545654,15.219919380235226,81.6699,83.7446,79.5952,False
2022-11-30,81.63089752197266,5.268199920654297,15.49502652735971,81.6496,83.6991,79.6001,False
